panel	gene	ref_id	source	assembly_accession	nuccore_accession	protein_accession	locus_tag	organism	product	location	evidence	length_nt	length_aa	multiple_of_3
e_coli	fiu	fiu|NP_415326.1|NC_000913.3|b0805	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415326.1	b0805	Escherichia coli str. K-12 substr. MG1655	Fe catecholate outer membrane transporter Fiu	complement(839249..841531)	refseq_gene_name	2283	760	True
e_coli	ftsH	ftsH|NP_417645.1|NC_000913.3|b3178	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417645.1	b3178	Escherichia coli str. K-12 substr. MG1655	ATP-dependent zinc metalloprotease FtsH	complement(3325001..3326935)	refseq_gene_name	1935	644	True
e_coli	ftsI	ftsI|NP_414626.1|NC_000913.3|b0084	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_414626.1	b0084	Escherichia coli str. K-12 substr. MG1655	peptidoglycan DD-transpeptidase FtsI	91413..93179	refseq_gene_name	1767	588	True
e_coli	ftsI	ftsI|WP_000642196.1|NC_011415.1|ECSE_RS00435	ncbi_refseq_auto	GCF_000010385.1	NC_011415.1	WP_000642196.1	ECSE_RS00435	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 126/139 screened genomes; 100.0% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|WP_000642208.1|NC_007946.1|UTI89_RS00460	ncbi_refseq_auto	GCF_000013265.1	NC_007946.1	WP_000642208.1	UTI89_RS00460	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 47/78 screened genomes; 99.7% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|WP_000642196.1|NZ_CP068035.1|JKF55_RS04935	ncbi_refseq_auto	GCF_016696665.1	NZ_CP068035.1	WP_000642196.1	JKF55_RS04935	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 5/5 screened genomes; 100.0% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|WP_000642196.1|NZ_CP032515.1|Eco118UI_RS00440	ncbi_refseq_auto	GCF_003627855.1	NZ_CP032515.1	WP_000642196.1	Eco118UI_RS00440	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 24/34 screened genomes; 100.0% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|NP_308115.1|NC_002695.2|ECs_0088	ncbi_refseq_auto	GCF_000008865.2	NC_002695.2	NP_308115.1	ECs_0088	-	cell division protein FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 38/50 screened genomes; 100.0% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|WP_000642212.1|NC_010498.1|ECSMS35_RS00460	ncbi_refseq_auto	GCF_000019645.1	NC_010498.1	WP_000642212.1	ECSMS35_RS00460	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 12/12 screened genomes; 99.7% id to panel allele	1767	588	True
e_coli	ftsI	ftsI|WP_000642212.1|NZ_CP024138.1|CR537_RS20645	ncbi_refseq_auto	GCF_002853715.1	NZ_CP024138.1	WP_000642212.1	CR537_RS20645	-	peptidoglycan glycosyltransferase FtsI	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 7/10 screened genomes; 99.7% id to panel allele	1767	588	True
e_coli	lapB	lapB|NP_415796.1|NC_000913.3|b1280	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415796.1	b1280	Escherichia coli str. K-12 substr. MG1655	lipopolysaccharide assembly protein B	1340558..1341727	refseq_gene_name	1170	389	True
e_coli	lapC	lapC|NP_416693.1|NC_000913.3|b2188	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416693.1	b2188	Escherichia coli str. K-12 substr. MG1655	lipopolysaccharide signal transducer LapC	2284376..2286136	refseq_gene_name	1761	586	True
e_coli	lpxC	lpxC|NP_414638.1|NC_000913.3|b0096	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_414638.1	b0096	Escherichia coli str. K-12 substr. MG1655	UDP-3-O-acyl-N-acetylglucosamine deacetylase	106557..107474	refseq_gene_name	918	305	True
e_coli	marA	marA|NP_416048.2|NC_000913.3|b1531	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416048.2	b1531	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator MarA	1619574..1619957	refseq_gene_name	384	127	True
e_coli	marR	marR|NP_416047.4|NC_000913.3|b1530	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416047.4	b1530	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional repressor MarR	1619120..1619554	refseq_gene_name	435	144	True
e_coli	mdtE	mdtE|NP_417970.1|NC_000913.3|b3513	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417970.1	b3513	Escherichia coli str. K-12 substr. MG1655	multidrug efflux pump membrane fusion protein MdtE	3659232..3660389	refseq_gene_name	1158	385	True
e_coli	mdtF	mdtF|NP_417971.1|NC_000913.3|b3514	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417971.1	b3514	Escherichia coli str. K-12 substr. MG1655	multidrug efflux pump RND permease MdtF	3660414..3663527	refseq_gene_name	3114	1037	True
e_coli	mdtK	mdtK|YP_025307.1|NC_000913.3|b1663	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	YP_025307.1	b1663	Escherichia coli str. K-12 substr. MG1655	multidrug efflux pump MdtK	1743457..1744830	refseq_gene_name	1374	457	True
e_coli	mrcA	mrcA|NP_417855.4|NC_000913.3|b3396	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417855.4	b3396	Escherichia coli str. K-12 substr. MG1655	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	3522871..3525423	refseq_gene_name	2553	850	True
e_coli	mrcB	mrcB|NP_414691.1|NC_000913.3|b0149	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_414691.1	b0149	Escherichia coli str. K-12 substr. MG1655	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB	164730..167264	refseq_gene_name	2535	844	True
e_coli	mrdA	mrdA|NP_415168.1|NC_000913.3|b0635	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415168.1	b0635	Escherichia coli str. K-12 substr. MG1655	peptidoglycan DD-transpeptidase MrdA	complement(666316..668217)	refseq_gene_name	1902	633	True
e_coli	ompA	ompA|NP_415477.1|NC_000913.3|b0957	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415477.1	b0957	Escherichia coli str. K-12 substr. MG1655	outer membrane protein A	complement(1019013..1020053)	refseq_gene_name	1041	346	True
e_coli	ompC	ompC|NP_416719.1|NC_000913.3|b2215	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416719.1	b2215	Escherichia coli str. K-12 substr. MG1655	outer membrane porin C	complement(2311646..2312749)	refseq_gene_name	1104	367	True
e_coli	ompC	ompC|WP_000865576.1|NZ_CP012693.1|FORC28_RS09070	ncbi_refseq_auto	GCF_001721125.1	NZ_CP012693.1	WP_000865576.1	FORC28_RS09070	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 85/137 screened genomes; 97.2% id to panel allele	1092	363	True
e_coli	ompC	ompC|WP_000865543.1|NZ_CP016497.1|BB344_RS01640	ncbi_refseq_auto	GCF_001693315.1	NZ_CP016497.1	WP_000865543.1	BB344_RS01640	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 34/78 screened genomes; 92.6% id to panel allele	1128	375	True
e_coli	ompC	ompC|WP_000865577.1|NZ_CP091018.1|L1O94_RS08755	ncbi_refseq_auto	GCF_021534885.1	NZ_CP091018.1	WP_000865577.1	L1O94_RS08755	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 4/5 screened genomes; 97.2% id to panel allele	1104	367	True
e_coli	ompC	ompC|WP_000865559.1|NZ_CP032515.1|Eco118UI_RS12910	ncbi_refseq_auto	GCF_003627855.1	NZ_CP032515.1	WP_000865559.1	Eco118UI_RS12910	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 18/35 screened genomes; 96.7% id to panel allele	1104	367	True
e_coli	ompC	ompC|NP_311131.1|NC_002695.2|ECs_3104	ncbi_refseq_auto	GCF_000008865.2	NC_002695.2	NP_311131.1	ECs_3104	-	outer membrane porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 37/49 screened genomes; 96.4% id to panel allele	1104	367	True
e_coli	ompC	ompC|WP_000865538.1|NC_010498.1|ECSMS35_RS12000	ncbi_refseq_auto	GCF_000019645.1	NC_010498.1	WP_000865538.1	ECSMS35_RS12000	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 9/12 screened genomes; 94.6% id to panel allele	1095	364	True
e_coli	ompC	ompC|WP_000865545.1|NZ_CP024138.1|CR537_RS08560	ncbi_refseq_auto	GCF_002853715.1	NZ_CP024138.1	WP_000865545.1	CR537_RS08560	-	porin OmpC	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 6/10 screened genomes; 93.7% id to panel allele	1128	375	True
e_coli	ompF	ompF|NP_415449.1|NC_000913.3|b0929	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415449.1	b0929	Escherichia coli str. K-12 substr. MG1655	outer membrane porin F	complement(985894..986982)	refseq_gene_name	1089	362	True
e_coli	ompF	ompF|WP_000977920.1|NC_011415.1|ECSE_RS05160	ncbi_refseq_auto	GCF_000010385.1	NC_011415.1	WP_000977920.1	ECSE_RS05160	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 124/132 screened genomes; 100.0% id to panel allele	1089	362	True
e_coli	ompF	ompF|WP_000977927.1|NC_007946.1|UTI89_RS04815	ncbi_refseq_auto	GCF_000013265.1	NC_007946.1	WP_000977927.1	UTI89_RS04815	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 60/75 screened genomes; 98.9% id to panel allele	1089	362	True
e_coli	ompF	ompF|WP_000977920.1|NZ_CP068035.1|JKF55_RS09130	ncbi_refseq_auto	GCF_016696665.1	NZ_CP068035.1	WP_000977920.1	JKF55_RS09130	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 5/5 screened genomes; 100.0% id to panel allele	1089	362	True
e_coli	ompF	ompF|WP_000977917.1|NZ_CP063492.1|IQS14_RS12320	ncbi_refseq_auto	GCF_016944675.1	NZ_CP063492.1	WP_000977917.1	IQS14_RS12320	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 20/34 screened genomes; 99.7% id to panel allele	1089	362	True
e_coli	ompF	ompF|NP_309039.1|NC_002695.2|ECs_1012	ncbi_refseq_auto	GCF_000008865.2	NC_002695.2	NP_309039.1	ECs_1012	-	outer membrane porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 40/48 screened genomes; 99.4% id to panel allele	1089	362	True
e_coli	ompF	ompF|WP_000977905.1|NC_010498.1|ECSMS35_RS11105	ncbi_refseq_auto	GCF_000019645.1	NC_010498.1	WP_000977905.1	ECSMS35_RS11105	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 11/12 screened genomes; 95.2% id to panel allele	1074	357	True
e_coli	ompF	ompF|WP_000977917.1|NZ_CP024138.1|CR537_RS15880	ncbi_refseq_auto	GCF_002853715.1	NZ_CP024138.1	WP_000977917.1	CR537_RS15880	-	porin OmpF	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 9/11 screened genomes; 99.7% id to panel allele	1089	362	True
e_coli	ompR	ompR|NP_417864.1|NC_000913.3|b3405	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417864.1	b3405	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator OmpR	complement(3535865..3536584)	refseq_gene_name	720	239	True
e_coli	phoE	phoE|NP_414776.1|NC_000913.3|b0241	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_414776.1	b0241	Escherichia coli str. K-12 substr. MG1655	outer membrane porin PhoE	complement(259045..260100)	refseq_gene_name	1056	351	True
e_coli	phoE	phoE|WP_000749860.1|NZ_CP012693.1|FORC28_RS23685	ncbi_refseq_auto	GCF_001721125.1	NZ_CP012693.1	WP_000749860.1	FORC28_RS23685	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 79/139 screened genomes; 99.7% id to panel allele	1056	351	True
e_coli	phoE	phoE|WP_000749899.1|NZ_CP016497.1|BB344_RS12395	ncbi_refseq_auto	GCF_001693315.1	NZ_CP016497.1	WP_000749899.1	BB344_RS12395	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 47/77 screened genomes; 98.9% id to panel allele	1056	351	True
e_coli	phoE	phoE|WP_000749881.1|NZ_CP091018.1|L1O94_RS20675	ncbi_refseq_auto	GCF_021534885.1	NZ_CP091018.1	WP_000749881.1	L1O94_RS20675	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 4/5 screened genomes; 99.7% id to panel allele	1056	351	True
e_coli	phoE	phoE|WP_000749881.1|NZ_CP015229.1|GJ11_RS03525	ncbi_refseq_auto	GCF_001677475.2	NZ_CP015229.1	WP_000749881.1	GJ11_RS03525	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 33/36 screened genomes; 99.7% id to panel allele	1056	351	True
e_coli	phoE	phoE|NP_308295.1|NC_002695.2|ECs_0268	ncbi_refseq_auto	GCF_000008865.2	NC_002695.2	NP_308295.1	ECs_0268	-	outer membrane phosphoporin protein E	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 43/48 screened genomes; 99.7% id to panel allele	1056	351	True
e_coli	phoE	phoE|WP_022645228.1|NZ_CP048107.1|GWK05_RS19300	ncbi_refseq_auto	GCF_010092965.1	NZ_CP048107.1	WP_022645228.1	GWK05_RS19300	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 6/12 screened genomes; 99.4% id to panel allele	1056	351	True
e_coli	phoE	phoE|WP_000749899.1|NZ_CP104523.1|N5O80_RS04750	ncbi_refseq_auto	GCF_025369795.1	NZ_CP104523.1	WP_000749899.1	N5O80_RS04750	-	phosphoporin PhoE	-	clermont_phylogroup_representative; ezclermont_0.7.0; modal in 6/11 screened genomes; 98.9% id to panel allele	1056	351	True
e_coli	pmrA	pmrA|NP_418537.1|NC_000913.3|b4113	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_418537.1	b4113	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator BasR	complement(4333282..4333950)	refseq_gene_name	669	222	True
e_coli	pmrB	pmrB|NP_418536.1|NC_000913.3|b4112	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_418536.1	b4112	Escherichia coli str. K-12 substr. MG1655	sensor histidine kinase BasS	complement(4332181..4333272)	refseq_gene_name	1092	363	True
e_coli	pmrD	pmrD|NP_416762.2|NC_000913.3|b2259	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416762.2	b2259	Escherichia coli str. K-12 substr. MG1655	signal transduction protein PmrD	complement(2373272..2373538)	refseq_gene_name	267	88	True
e_coli	qseB	qseB|NP_417497.1|NC_000913.3|b3025	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417497.1	b3025	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional activator QseB	3169828..3170487	refseq_gene_name	660	219	True
e_coli	qseC	qseC|NP_417498.1|NC_000913.3|b3026	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417498.1	b3026	Escherichia coli str. K-12 substr. MG1655	sensor histidine kinase QseC	3170484..3171833	refseq_gene_name	1350	449	True
e_coli	rob	rob|NP_418813.1|NC_000913.3|b4396	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_418813.1	b4396	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator Rob	complement(4634441..4635310)	refseq_gene_name	870	289	True
e_coli	soxR	soxR|NP_418487.1|NC_000913.3|b4063	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_418487.1	b4063	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator SoxR	4277469..4277933	refseq_gene_name	465	154	True
e_coli	soxS	soxS|NP_418486.1|NC_000913.3|b4062	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_418486.1	b4062	Escherichia coli str. K-12 substr. MG1655	DNA-binding transcriptional dual regulator SoxS	complement(4277060..4277383)	refseq_gene_name	324	107	True
e_coli	tolC	tolC|NP_417507.2|NC_000913.3|b3035	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_417507.2	b3035	Escherichia coli str. K-12 substr. MG1655	outer membrane channel TolC	3178115..3179596	refseq_gene_name	1482	493	True
e_coli	tonB	tonB|NP_415768.1|NC_000913.3|b1252	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_415768.1	b1252	Escherichia coli str. K-12 substr. MG1655	Ton complex subunit TonB	1311089..1311808	refseq_gene_name	720	239	True
e_coli	ugd	ugd|NP_416532.1|NC_000913.3|b2028	ncbi_refseq_auto	GCF_000005845.2	NC_000913.3	NP_416532.1	b2028	Escherichia coli str. K-12 substr. MG1655	UDP-glucose 6-dehydrogenase	complement(2098447..2099613)	refseq_gene_name	1167	388	True
enterobacter	acrA	acrA|WP_006809848.1|NZ_CP077308.1|I6L63_RS16005	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_006809848.1	I6L63_RS16005	Enterobacter hormaechei	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	3285486..3286679	refseq_gene_name	1194	397	True
enterobacter	acrA	acrA|WP_029741963.1|NZ_CP011863.1|ACJ69_RS00730	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_029741963.1	ACJ69_RS00730	Enterobacter asburiae	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(151529..152722)	species representative; ortholog by 94.2% identity to the panel allele; modal in 2/3 screened Enterobacter asburiae genomes	1194	397	True
enterobacter	acrA	acrA|WP_023310601.1|NZ_CP043318.1|FY206_RS06480	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_023310601.1	FY206_RS06480	Enterobacter chengduensis	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(1301321..1302514)	species representative; ortholog by 94.5% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	1194	397	True
enterobacter	acrA	acrA|WP_013095891.1|NC_014121.1|ECL_RS06015	ncbi_refseq_auto	GCF_000025565.1	NC_014121.1	WP_013095891.1	ECL_RS06015	Enterobacter cloacae	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(1269363..1270556)	species representative; ortholog by 95.0% identity to the panel allele; modal in 4/4 screened Enterobacter cloacae genomes	1194	397	True
enterobacter	acrA	acrA|WP_014882804.1|NZ_CP017181.1|BFV64_RS05150	ncbi_refseq_auto	GCF_001729765.1	NZ_CP017181.1	WP_014882804.1	BFV64_RS05150	Enterobacter kobei	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(1088720..1089913)	species representative; ortholog by 94.5% identity to the panel allele; modal in 2/3 screened Enterobacter kobei genomes	1194	397	True
enterobacter	acrA	acrA|WP_042716154.1|NZ_CP055276.1|HUI94_RS07045	ncbi_refseq_auto	GCF_019203945.1	NZ_CP055276.1	WP_042716154.1	HUI94_RS07045	Enterobacter mori	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	1469726..1470919	species representative; ortholog by 95.2% identity to the panel allele; modal in 2/5 screened Enterobacter mori genomes	1194	397	True
enterobacter	acrA	acrA|WP_008499290.1|NZ_CP017184.1|BFV67_RS04890	ncbi_refseq_auto	GCF_001729805.1	NZ_CP017184.1	WP_008499290.1	BFV67_RS04890	Enterobacter roggenkampii	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	complement(1061092..1062285)	species representative; ortholog by 94.5% identity to the panel allele; modal in 3/4 screened Enterobacter roggenkampii genomes	1194	397	True
enterobacter	acrB	acrB|WP_006809849.1|NZ_CP077308.1|I6L63_RS16010	ncbi_refseq_auto	GCF_019048245.1	NZ_CP077308.1	WP_006809849.1	I6L63_RS16010	Enterobacter hormaechei	multidrug efflux RND transporter permease subunit AcrB	3286702..3289848	refseq_gene_name	3147	1048	True
enterobacter	acrB	acrB|WP_029741964.1|NZ_CP011863.1|ACJ69_RS00725	ncbi_refseq_auto	GCF_001521715.1	NZ_CP011863.1	WP_029741964.1	ACJ69_RS00725	Enterobacter asburiae	multidrug efflux RND transporter permease subunit AcrB	complement(148360..151506)	species representative; ortholog by 98.3% identity to the panel allele; modal in 2/3 screened Enterobacter asburiae genomes	3147	1048	True
enterobacter	acrB	acrB|WP_077064109.1|NZ_CP043318.1|FY206_RS06475	ncbi_refseq_auto	GCF_001984825.2	NZ_CP043318.1	WP_077064109.1	FY206_RS06475	Enterobacter chengduensis	multidrug efflux RND transporter permease subunit AcrB	complement(1298152..1301298)	species representative; ortholog by 98.4% identity to the panel allele; modal in 1/2 screened Enterobacter chengduensis genomes	3147	1048	True
enterobacter	acrB	acrB|WP_013095890.1|NC_014121.1|ECL_RS06010	ncbi_refseq_auto	GCF_000025565.1	NC_014121.1	WP_013095890.1	ECL_RS06010	Enterobacter cloacae	multidrug efflux RND transporter permease subunit AcrB	complement(1266194..1269340)	species representative; ortholog by 98.4% identity to the panel allele; modal in 4/4 screened Enterobacter cloacae genomes	3147	1048	True
